  1   1.0284    5.7657
  2   1.0353    7.5566
  3   0.9970    6.4552
  4   1.0307    4.5310
  5   1.0190    4.4997
  6   1.0311    6.8069
  7   0.9933    6.0025
  8   1.0153    2.2208
  9   1.0034    2.6702
 10   1.0205    1.1618
 11   1.0056    2.2817
 12   0.9973    5.0281
 13   0.9977   -0.7372
 14   0.9992   -4.9793
 15   1.0344   -8.7396
 16   1.0316   -2.8014
 17   1.0649  -13.2583
 18   0.9819    0.8906
 19   1.0010   -2.6475
 20   0.9751    1.4334
 21   0.9963   -2.1605
 22   1.0501    3.7509
 23   1.0056    5.8325
 24   1.0234    1.2522
 25   0.9986   -1.9216
 26   0.9750   -5.0831
 27   1.0243  -12.1336
 28   1.0415   -8.0583
 29   0.9758  -25.8534
 30   1.0020  -22.6937
 31   1.0195  -11.3200
 32   1.0200  -12.6674
 33   1.0537   -5.9344
 34   1.0213  -12.8883
 35   1.0290  -10.5529
 36   1.0451   -7.5676
 37   1.0007  -16.9168
 38   1.0090  -17.6014
 39   1.0221  -14.8665
 40   1.0350  -11.8696
 41   0.9781  -23.3327
 42   1.0018  -16.2668
 43   1.0474   -2.9705
 44   1.0252   -8.2262
 45   0.9979  -11.9664
 46   0.9961  -17.7344
 47   1.0052  -16.3821
 48   1.0151  -12.3396
 49   1.0335   -8.1578
 50   0.9918   -6.1679
 51   0.9789   -5.4669
 52   1.0250   -9.7116
 53   0.9907   -3.6502
 54   1.0161   -1.2890
 55   0.9583  -17.8071
 56   0.9480  -13.1560
 57   0.9623  -26.6450
 58   0.9515  -35.2902
 59   0.9795  -30.0127
 60   0.9698  -27.6117
 61   0.9780  -25.9106
 62   0.9972  -22.1182
 63   0.9632  -26.6704
 64   0.9839  -25.0822
 65   0.9901  -24.2060
 66   0.9821  -25.1834
 67   0.9874  -24.9913
 68   1.0359  -18.9437
 69   1.0250  -17.3199
 70   0.9871  -17.9323
 71   0.9908  -14.4186
 72   0.9920   -7.9747
 73   1.0164  -21.0479
 74   1.0316  -11.2954
 75   1.0269  -11.3703
 76   1.0520   -9.6008
 77   1.0520   -6.3942
 78   0.9929   -9.6276
 79   1.0182  -13.4519
 80   1.0000  -14.8319
 81   0.9893  -20.5402
 82   1.0060  -14.6699
 83   1.0007  -15.4601
 84   1.0287  -12.2738
 85   0.9957  -17.5684
 86   1.0222  -13.1553
 87   1.0094  -16.2345
 88   0.9900  -20.5287
 89   0.9750  -26.4563
 90   0.9730  -25.0947
 91   0.9736  -29.4383
 92   0.9703  -25.6147
 93   0.9759  -29.3730
 94   0.9376  -13.6167
 95   1.0220  -12.7779
 96   0.8775   -4.2837
 97   0.8757   -3.6367
 98   1.0435    5.9665
 99   0.9376   -8.4220
100   0.9676  -12.5127
101   0.9470  -14.5066
102   0.9951  -17.9104
103   1.0233  -13.6777
104   1.0103  -18.8014
105   0.9890  -13.1565
106   0.9965  -10.8049
107   1.0012   -5.0244
108   1.0013   -4.6394
109   1.0186    5.3577
110   0.9859    5.8666
111   1.0036    2.8432
112   1.0015   -5.7152
113   1.0201   -8.3287
114   1.0180   -7.0436
115   1.0474    1.2501
116   1.0483   -1.7278
117   1.0550   -6.6200
118   1.0109   -3.8481
119   1.0428   -3.7090
120   1.0510   -0.2140
121   1.0061   -3.0282
122   1.0435    3.7731
123   1.0162   -0.8931
124   1.0047   -0.4403
125   1.0528    4.0355
126   1.0528    8.0794
127   1.0523   -0.0035
128   1.0735    4.9572
129   0.9867    6.1482
130   1.0044    3.9279
131   1.0535    8.9367
132   1.0435   10.1209
133   0.9064   -1.4344
134   1.0455    6.0687
135   0.9630    4.5207
136   0.9531  -12.0377
137   0.9755  -11.5330
138   0.9481   -9.7989
139   0.9892  -12.7671
140   1.0454    8.3734
141   1.0351   16.7539
142   1.0660    2.5189
143   1.0387    8.6812
144   1.0316   24.0544
145   1.0219   27.7616
146   0.9701   -7.1528
147   1.0013   -5.0476
148   0.9864   -6.9285
149   0.9290   -0.1170
150   0.9829  -10.1927
151   1.0053   -6.3995
152   0.9115  -13.1215
153   1.0498   -2.9468
154   0.9520   -7.5925
155   1.0522    4.2102
156   1.0077    0.1740
157   0.9303   -6.9215
158   0.9163   -9.2926
159   0.9736   -3.4136
160   1.0526   -1.5962
161   1.0442   -4.4641
162   0.9614    6.8663
163   1.0378   -7.1346
164   1.0522   -4.6227
165   1.0650    1.9000
166   1.0650    1.1264
167   1.0539   -0.9948
168   0.9998  -26.1305
169   1.0551  -20.5817
170   1.0435   12.2280
171   0.9381  -11.1860
172   0.9958  -27.6104
173   1.0520  -19.2468
174   1.0382  -20.7717
175   0.9714  -24.3671
176   0.9916  -23.2233
177   1.0150  -20.2597
178   0.9421  -25.4051
179   0.9370  -25.0398
180   0.9730  -29.4176
181   0.9911  -25.1468
182   1.0035  -22.0972
183   0.9646  -29.7069
184   0.9833  -28.6657
185   1.0020  -28.6315
186   1.0172  -28.4619
187   0.9968  -27.1283
188   1.0025  -25.7613
189   0.9740  -23.6761
190   1.0022  -23.1510
191   1.0141  -22.3908
192   1.0100  -11.5863
193   0.9921  -17.4445
194   0.9874  -20.1517
195   0.9765  -22.4693
196   1.0240  -22.1831
197   1.0100  -22.6153
198   1.0595  -21.1497
199   1.0080  -21.7085
200   1.0000  -22.4717
201   1.0500  -23.1550
202   0.9967  -22.6835
203   1.0021  -21.5448
204   0.9460  -11.3507
205   1.0207  -21.6111
206   1.0000  -27.1926
207   1.0437  -20.9272
208   1.0505  -19.9267
209   1.0400  -13.8093
210   1.0584  -21.2293
211   1.0458  -23.1854
212   1.0000  -25.8676
213   1.0400  -20.8856
214   1.0095  -21.0133
215   1.0165  -15.3948
216   1.0603  -21.1038
217   1.0100  -20.9249
218   1.0000  -15.8460
219   1.0629  -20.1167
220   1.0500  -16.5214
221   0.9930  -17.4345
222   1.0100  -19.2465
223   0.9902  -20.1544
224   0.9674  -20.8039
225   0.9602  -21.6412
226   0.9552  -21.4703
227   0.9253  -24.4021
228   0.9243  -24.8744
229   0.9708  -22.8152
230   1.0642  -20.0491
231   1.0152    1.2871
232   1.0146   -2.4220
233   1.0004  -17.8573
234   0.9809  -13.9189
235   0.9749  -23.6871
236   0.9429  -34.4955
237   0.9725  -37.7082
238   0.9606  -29.2345
239   1.0010  -23.5019
240   0.9785  -28.1111
241   0.9584  -28.9300
242   1.0342  -17.0480
243   1.0129    4.7039
244   1.0018   -7.1194
245   1.0408  -14.4625
246   0.9669  -24.8410
247   1.0507   10.6078
248   1.0507   12.3036
249   1.0323   13.5734
250   1.0145    4.8096
251   1.0507   11.3874
252   1.0507  -10.6244
253   1.0507    5.9611
254   1.0290   12.4075
255   1.0500    1.9839
256   1.0145  -14.0522
257   1.0507    0.0000
258   0.9967   -7.6277
259   1.0212   -3.6029
260   1.0145    1.7852
261   1.0017    5.6025
262   0.9893  -25.4842
263   1.0507   18.8310
264   1.0507    2.4709
265   1.0145   32.4735
266   1.0111  -11.3398
267   0.9945  -18.8668
268   0.9573  -19.5516
269   0.9507  -19.6915
270   1.0111  -11.4134
271   0.9839  -17.3632
272   0.9689  -18.5837
273   1.0021  -17.2975
274   0.9888  -19.0831
275   0.9654  -21.5280
276   0.9752  -19.3718
277   0.9710  -21.3055
278   0.9654  -20.3869
279   0.9663  -20.3015
280   0.9051  -24.9328
281   0.9176  -23.7430
282   0.9021  -25.2603
283   0.9470  -20.8701
284   0.9240  -23.0662
285   0.9329  -22.7060
286   0.9307  -22.4698
287   0.9126  -24.3193
288   0.9373  -21.2042
289   0.9239  -22.3805
290   0.9382  -21.3859
291   0.9529  -19.6507
292   1.0000  -19.4933
293   0.9779  -17.3465
294   1.0000  -17.7545
295   1.0000   -6.9147
296   1.0000   -7.6262
297   0.9528  -20.3664
298   0.9579  -19.8126
299   0.9797  -19.3224
300   1.0405  -18.2255
